age,workclass,education,education-num,marital-status,occupation,relationship,race,sex,hours-per-week,native-country,income,income_encoded
40,Self-emp-inc,1st-4th,3,Widowed,Sales,Not-in-family,Black,Male,49,South,<=50K,0
32,State-gov,1st-4th,14,Married-AF-spouse,Sales,Husband,Other,Female,60,England,<=50K,0
54,Local-gov,1st-4th,1,Married-AF-spouse,Machine-op-inspct,Not-in-family,Asian-Pac-Islander,Male,56,Puerto-Rico,<=50K,0
38,?,HS-grad,11,Widowed,Transport-moving,Unmarried,Amer-Indian-Eskimo,Female,73,United-States,<=50K,0
31,Self-emp-not-inc,HS-grad,4,Widowed,Tech-support,Wife,Black,Female,64,Cuba,<=50K,0
19,Never-worked,10th,2,Never-married,Priv-house-serv,Unmarried,Amer-Indian-Eskimo,Male,62,Iran,<=50K,0
28,?,5th-6th,4,Widowed,Adm-clerical,Other-relative,Other,Male,59,Japan,<=50K,0
68,Self-emp-inc,Masters,8,Married-AF-spouse,Prof-specialty,Other-relative,White,Female,1,Vietnam,<=50K,0
56,Without-pay,12th,2,Married-spouse-absent,Sales,Wife,White,Female,97,Canada,<=50K,0
55,State-gov,1st-4th,1,Separated,Prof-specialty,Other-relative,Asian-Pac-Islander,Male,81,Cuba,<=50K,0
77,Without-pay,10th,11,Married-AF-spouse,Protective-serv,Unmarried,White,Male,90,Vietnam,<=50K,0
51,Federal-gov,9th,14,Married-civ-spouse,Protective-serv,Not-in-family,White,Female,77,Puerto-Rico,<=50K,0
55,Without-pay,Preschool,15,Widowed,Prof-specialty,Unmarried,Black,Female,5,Italy,<=50K,0
67,?,Doctorate,15,Married-AF-spouse,Protective-serv,Other-relative,Black,Male,19,Iran,<=50K,0
51,Never-worked,10th,3,Married-spouse-absent,Armed-Forces,Other-relative,Asian-Pac-Islander,Male,58,Iran,<=50K,0
35,Federal-gov,10th,10,Widowed,Adm-clerical,Not-in-family,Asian-Pac-Islander,Female,57,England,<=50K,0
47,Self-emp-not-inc,11th,7,Married-spouse-absent,Transport-moving,Other-relative,Black,Male,42,Japan,<=50K,0
32,Self-emp-not-inc,1st-4th,13,Married-spouse-absent,Armed-Forces,Not-in-family,White,Female,73,Germany,<=50K,0
44,Local-gov,10th,12,Married-spouse-absent,Priv-house-serv,Husband,Other,Male,6,Poland,<=50K,0
68,Never-worked,5th-6th,6,Married-spouse-absent,Sales,Unmarried,White,Female,85,China,<=50K,0
51,Private,10th,6,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,22,India,<=50K,0
69,Without-pay,1st-4th,7,Never-married,Tech-support,Other-relative,Other,Female,53,Italy,<=50K,0
74,Federal-gov,11th,8,Divorced,Prof-specialty,Husband,Asian-Pac-Islander,Female,57,Puerto-Rico,<=50K,0
55,?,10th,3,Never-married,Exec-managerial,Other-relative,Black,Male,51,Japan,<=50K,0
50,?,Some-college,3,Divorced,Other-service,Husband,Asian-Pac-Islander,Female,5,Cambodia,<=50K,0
41,Private,Bachelors,10,Separated,Sales,Other-relative,Asian-Pac-Islander,Male,22,China,<=50K,0
32,Local-gov,9th,13,Widowed,Machine-op-inspct,Own-child,Asian-Pac-Islander,Male,7,Japan,<=50K,0
77,Private,Doctorate,8,Married-spouse-absent,Transport-moving,Unmarried,Black,Male,64,Vietnam,<=50K,0
47,State-gov,7th-8th,12,Separated,Transport-moving,Wife,Asian-Pac-Islander,Male,57,Canada,<=50K,0
72,Self-emp-inc,7th-8th,13,Separated,Farming-fishing,Unmarried,Asian-Pac-Islander,Male,26,Jamaica,<=50K,0
59,Federal-gov,Masters,14,Widowed,Transport-moving,Husband,Amer-Indian-Eskimo,Female,25,Germany,<=50K,0
68,Self-emp-inc,9th,13,Divorced,Armed-Forces,Not-in-family,White,Male,69,Vietnam,<=50K,0
34,Private,Prof-school,7,Married-civ-spouse,Craft-repair,Wife,Amer-Indian-Eskimo,Male,32,Canada,<=50K,0
22,Local-gov,Bachelors,10,Married-spouse-absent,Machine-op-inspct,Other-relative,Black,Male,8,Iran,<=50K,0
46,Local-gov,7th-8th,5,Married-AF-spouse,Handlers-cleaners,Wife,Other,Female,9,Cuba,<=50K,0
21,Self-emp-not-inc,Preschool,4,Widowed,Tech-support,Not-in-family,Other,Male,54,Greece,<=50K,0
27,Self-emp-not-inc,Assoc-acdm,6,Widowed,Protective-serv,Not-in-family,Amer-Indian-Eskimo,Male,92,Canada,<=50K,0
73,Federal-gov,1st-4th,9,Separated,Craft-repair,Unmarried,Amer-Indian-Eskimo,Female,20,Poland,<=50K,0
34,Federal-gov,5th-6th,6,Never-married,Handlers-cleaners,Other-relative,Amer-Indian-Eskimo,Male,68,Jamaica,<=50K,0
27,Federal-gov,Assoc-voc,8,Married-spouse-absent,Transport-moving,Unmarried,White,Male,67,England,<=50K,0
34,?,9th,1,Married-civ-spouse,Protective-serv,Husband,Black,Female,44,Vietnam,<=50K,0
77,Self-emp-not-inc,10th,12,Married-spouse-absent,Transport-moving,Husband,Asian-Pac-Islander,Female,41,Italy,<=50K,0
37,?,Prof-school,14,Married-AF-spouse,Other-service,Own-child,Amer-Indian-Eskimo,Female,42,Poland,<=50K,0
41,Self-emp-inc,Assoc-acdm,6,Married-AF-spouse,Craft-repair,Unmarried,White,Female,11,Greece,<=50K,0
22,Private,1st-4th,14,Separated,Tech-support,Not-in-family,Other,Male,93,Puerto-Rico,<=50K,0
51,Without-pay,Preschool,14,Never-married,Handlers-cleaners,Own-child,Other,Female,43,Greece,<=50K,0
23,Self-emp-not-inc,10th,2,Separated,Other-service,Not-in-family,Other,Female,86,Puerto-Rico,<=50K,0
70,Without-pay,Assoc-voc,3,Married-civ-spouse,Prof-specialty,Own-child,Amer-Indian-Eskimo,Female,8,England,<=50K,0
19,Local-gov,Assoc-voc,6,Divorced,Farming-fishing,Unmarried,Other,Female,46,Greece,<=50K,0
30,Self-emp-not-inc,Some-college,2,Married-AF-spouse,Machine-op-inspct,Husband,Other,Male,34,China,<=50K,0
79,Self-emp-inc,Doctorate,4,Never-married,Prof-specialty,Not-in-family,Other,Male,95,China,<=50K,0
60,Self-emp-not-inc,Masters,6,Married-AF-spouse,Armed-Forces,Unmarried,Asian-Pac-Islander,Male,68,Japan,<=50K,0
60,?,1st-4th,5,Married-civ-spouse,Handlers-cleaners,Unmarried,Other,Male,15,Cambodia,<=50K,0
65,Private,Doctorate,6,Married-civ-spouse,Transport-moving,Husband,White,Male,18,Mexico,<=50K,0
28,Never-worked,Bachelors,15,Married-AF-spouse,Prof-specialty,Wife,Amer-Indian-Eskimo,Male,11,Cambodia,<=50K,0
68,Private,9th,6,Separated,Handlers-cleaners,Husband,Asian-Pac-Islander,Female,91,Canada,<=50K,0
64,Private,Prof-school,8,Married-AF-spouse,Exec-managerial,Not-in-family,Asian-Pac-Islander,Male,19,Greece,<=50K,0
74,Local-gov,12th,9,Separated,Adm-clerical,Wife,Amer-Indian-Eskimo,Female,73,Cambodia,<=50K,0
40,Self-emp-inc,5th-6th,5,Married-AF-spouse,Other-service,Own-child,Other,Male,25,Greece,<=50K,0
72,Without-pay,Some-college,6,Separated,Prof-specialty,Other-relative,Other,Male,22,China,<=50K,0
33,Self-emp-inc,11th,6,Divorced,Adm-clerical,Not-in-family,Black,Female,87,Japan,<=50K,0
48,Never-worked,Preschool,6,Married-spouse-absent,Tech-support,Other-relative,Other,Male,62,India,<=50K,0
28,Local-gov,Assoc-acdm,2,Married-spouse-absent,Exec-managerial,Other-relative,White,Male,37,Germany,<=50K,0
71,Private,12th,4,Separated,Protective-serv,Wife,Other,Female,10,Italy,<=50K,0
33,?,Assoc-acdm,1,Separated,Sales,Own-child,Amer-Indian-Eskimo,Male,81,Italy,<=50K,0
25,Local-gov,9th,14,Widowed,Adm-clerical,Husband,Other,Male,52,India,<=50K,0
21,Federal-gov,Prof-school,12,Widowed,Transport-moving,Wife,Amer-Indian-Eskimo,Male,77,Japan,<=50K,0
57,Self-emp-not-inc,Prof-school,1,Divorced,Protective-serv,Own-child,Asian-Pac-Islander,Female,68,Poland,<=50K,0
21,Self-emp-inc,Assoc-voc,1,Married-spouse-absent,Transport-moving,Husband,Black,Female,96,Vietnam,<=50K,0
73,Local-gov,12th,7,Divorced,Tech-support,Husband,Asian-Pac-Islander,Male,28,Cambodia,<=50K,0
42,Federal-gov,10th,1,Widowed,Protective-serv,Own-child,Amer-Indian-Eskimo,Female,30,Greece,<=50K,0
20,Without-pay,Preschool,6,Widowed,Sales,Husband,Black,Female,46,Cambodia,<=50K,0
49,Never-worked,Doctorate,2,Married-civ-spouse,Tech-support,Not-in-family,Asian-Pac-Islander,Female,40,Iran,<=50K,0
20,Never-worked,5th-6th,6,Married-AF-spouse,Other-service,Not-in-family,Other,Male,21,Cuba,<=50K,0
44,Private,Prof-school,6,Widowed,Sales,Wife,Other,Female,15,Puerto-Rico,<=50K,0
46,Private,Preschool,12,Married-spouse-absent,Tech-support,Husband,Black,Male,3,Vietnam,<=50K,0
49,Local-gov,Preschool,11,Separated,Exec-managerial,Husband,Asian-Pac-Islander,Female,81,Japan,<=50K,0
67,Local-gov,5th-6th,3,Never-married,Prof-specialty,Own-child,White,Male,79,Iran,<=50K,0
78,Self-emp-not-inc,7th-8th,15,Widowed,Tech-support,Not-in-family,White,Male,97,Philippines,<=50K,0
75,State-gov,Assoc-acdm,8,Married-civ-spouse,Farming-fishing,Other-relative,White,Female,69,India,<=50K,0
68,Without-pay,Preschool,11,Married-AF-spouse,Transport-moving,Wife,Asian-Pac-Islander,Female,8,United-States,<=50K,0
36,Private,Assoc-voc,4,Never-married,Protective-serv,Unmarried,Asian-Pac-Islander,Male,9,China,<=50K,0
38,State-gov,1st-4th,13,Divorced,Protective-serv,Not-in-family,Asian-Pac-Islander,Male,90,Poland,<=50K,0
22,State-gov,9th,7,Married-AF-spouse,Farming-fishing,Own-child,Amer-Indian-Eskimo,Female,2,Poland,<=50K,0
35,Self-emp-not-inc,10th,4,Divorced,Armed-Forces,Wife,White,Female,37,Italy,<=50K,0
45,?,Prof-school,1,Divorced,Priv-house-serv,Other-relative,White,Male,12,South,<=50K,0
59,?,Doctorate,6,Separated,Protective-serv,Unmarried,White,Female,19,Mexico,<=50K,0
78,Private,Preschool,5,Divorced,Priv-house-serv,Wife,Amer-Indian-Eskimo,Female,27,Canada,<=50K,0
39,Federal-gov,Masters,9,Widowed,Sales,Not-in-family,Amer-Indian-Eskimo,Female,24,Cambodia,<=50K,0
38,Self-emp-not-inc,HS-grad,15,Never-married,Sales,Other-relative,Asian-Pac-Islander,Male,66,India,<=50K,0
23,Self-emp-not-inc,5th-6th,14,Married-civ-spouse,Armed-Forces,Unmarried,White,Male,16,England,<=50K,0
18,Self-emp-inc,1st-4th,14,Widowed,Tech-support,Own-child,White,Male,2,Italy,<=50K,0
22,State-gov,5th-6th,15,Separated,Craft-repair,Wife,Other,Male,21,China,<=50K,0
58,Self-emp-inc,9th,9,Married-civ-spouse,Transport-moving,Not-in-family,Other,Female,10,United-States,<=50K,0
29,State-gov,1st-4th,12,Divorced,Farming-fishing,Own-child,Other,Female,58,Mexico,<=50K,0
43,?,12th,11,Married-spouse-absent,Exec-managerial,Other-relative,Amer-Indian-Eskimo,Male,17,China,<=50K,0
63,Private,7th-8th,13,Married-AF-spouse,Craft-repair,Wife,Asian-Pac-Islander,Male,76,Vietnam,<=50K,0
51,Without-pay,Bachelors,8,Separated,Other-service,Husband,Black,Male,7,India,<=50K,0
66,?,11th,15,Divorced,Adm-clerical,Not-in-family,White,Female,73,Jamaica,<=50K,0
31,Self-emp-not-inc,1st-4th,7,Separated,Exec-managerial,Not-in-family,Other,Male,46,South,<=50K,0
43,Without-pay,HS-grad,14,Married-spouse-absent,Tech-support,Husband,White,Female,50,Japan,<=50K,0
62,Local-gov,10th,2,Never-married,Exec-managerial,Own-child,White,Male,10,Cambodia,<=50K,0
44,Without-pay,Assoc-voc,14,Widowed,Other-service,Not-in-family,White,Female,16,India,<=50K,0
26,Without-pay,Assoc-acdm,8,Never-married,Tech-support,Own-child,Asian-Pac-Islander,Female,1,Japan,<=50K,0
43,?,12th,3,Married-AF-spouse,Other-service,Other-relative,White,Female,9,Vietnam,<=50K,0
74,Self-emp-not-inc,12th,6,Never-married,Transport-moving,Husband,Asian-Pac-Islander,Male,13,Germany,<=50K,0
64,Without-pay,Preschool,10,Widowed,Prof-specialty,Own-child,Black,Male,61,United-States,<=50K,0
74,?,Masters,7,Widowed,Farming-fishing,Other-relative,Black,Male,48,China,<=50K,0
39,?,Bachelors,12,Married-spouse-absent,Exec-managerial,Wife,Amer-Indian-Eskimo,Male,16,Puerto-Rico,<=50K,0
64,Without-pay,Preschool,6,Married-civ-spouse,Priv-house-serv,Not-in-family,White,Male,98,Cuba,<=50K,0
73,State-gov,HS-grad,5,Married-spouse-absent,Priv-house-serv,Husband,Other,Female,41,Greece,<=50K,0
47,Self-emp-not-inc,Assoc-acdm,4,Married-spouse-absent,Tech-support,Wife,Amer-Indian-Eskimo,Female,30,Japan,<=50K,0
60,Never-worked,11th,2,Divorced,Transport-moving,Wife,Amer-Indian-Eskimo,Male,77,Germany,<=50K,0
65,Without-pay,5th-6th,9,Never-married,Craft-repair,Wife,Black,Male,72,Jamaica,<=50K,0
78,Self-emp-inc,Some-college,14,Separated,Exec-managerial,Own-child,Other,Female,55,Vietnam,<=50K,0
34,Self-emp-inc,Some-college,7,Widowed,Adm-clerical,Not-in-family,White,Female,11,Jamaica,<=50K,0
43,Local-gov,12th,7,Married-AF-spouse,Transport-moving,Husband,White,Male,52,United-States,<=50K,0
53,Self-emp-not-inc,1st-4th,4,Married-civ-spouse,Armed-Forces,Unmarried,Black,Male,95,Greece,<=50K,0
18,?,1st-4th,14,Widowed,Priv-house-serv,Unmarried,Asian-Pac-Islander,Male,75,Iran,<=50K,0
25,Private,HS-grad,5,Separated,Priv-house-serv,Not-in-family,Black,Male,48,Cuba,<=50K,0
66,Federal-gov,10th,6,Divorced,Protective-serv,Not-in-family,Other,Female,7,Jamaica,<=50K,0
52,Self-emp-not-inc,Bachelors,12,Divorced,Exec-managerial,Not-in-family,Asian-Pac-Islander,Male,54,India,<=50K,0
78,Self-emp-not-inc,5th-6th,11,Married-civ-spouse,Exec-managerial,Other-relative,Other,Female,1,China,<=50K,0
69,Without-pay,12th,12,Separated,Tech-support,Other-relative,White,Male,87,Jamaica,<=50K,0
32,Without-pay,Some-college,2,Married-civ-spouse,Exec-managerial,Other-relative,Asian-Pac-Islander,Female,32,South,<=50K,0
64,?,Preschool,4,Married-civ-spouse,Machine-op-inspct,Other-relative,Other,Male,62,Japan,<=50K,0
73,Local-gov,10th,15,Never-married,Adm-clerical,Not-in-family,White,Male,15,Philippines,<=50K,0
39,Without-pay,12th,13,Separated,Farming-fishing,Not-in-family,Other,Female,82,Philippines,<=50K,0
31,Federal-gov,5th-6th,4,Never-married,Other-service,Unmarried,Asian-Pac-Islander,Female,92,Iran,<=50K,0
43,Federal-gov,Some-college,12,Widowed,Sales,Husband,White,Female,61,India,<=50K,0
45,Local-gov,HS-grad,13,Never-married,Handlers-cleaners,Unmarried,Other,Female,78,Italy,<=50K,0
40,State-gov,HS-grad,4,Widowed,Handlers-cleaners,Unmarried,Amer-Indian-Eskimo,Male,77,Germany,<=50K,0
31,State-gov,Bachelors,7,Married-AF-spouse,Tech-support,Husband,Asian-Pac-Islander,Female,56,Cuba,<=50K,0
41,Self-emp-not-inc,Assoc-voc,13,Never-married,Transport-moving,Husband,Asian-Pac-Islander,Male,34,China,<=50K,0
19,Without-pay,Assoc-voc,7,Married-spouse-absent,Prof-specialty,Unmarried,Asian-Pac-Islander,Male,20,Jamaica,<=50K,0
62,Self-emp-inc,12th,7,Divorced,Protective-serv,Unmarried,White,Male,24,Puerto-Rico,<=50K,0
43,Never-worked,Masters,7,Divorced,Priv-house-serv,Unmarried,Asian-Pac-Islander,Male,28,Puerto-Rico,<=50K,0
31,Local-gov,12th,2,Married-spouse-absent,Armed-Forces,Husband,Other,Male,11,Iran,<=50K,0
76,Self-emp-not-inc,12th,5,Widowed,Adm-clerical,Husband,Amer-Indian-Eskimo,Male,92,India,<=50K,0
73,Self-emp-inc,Bachelors,10,Widowed,Exec-managerial,Other-relative,Other,Female,86,Vietnam,<=50K,0
68,Without-pay,Masters,2,Married-civ-spouse,Machine-op-inspct,Not-in-family,Other,Male,30,Puerto-Rico,<=50K,0
24,Self-emp-inc,9th,5,Separated,Transport-moving,Husband,Asian-Pac-Islander,Male,38,United-States,<=50K,0
20,Self-emp-inc,12th,12,Separated,Farming-fishing,Own-child,Amer-Indian-Eskimo,Female,81,Japan,<=50K,0
64,Local-gov,Doctorate,6,Separated,Transport-moving,Husband,Amer-Indian-Eskimo,Male,86,Cuba,<=50K,0
40,Self-emp-not-inc,Doctorate,3,Never-married,Adm-clerical,Husband,Amer-Indian-Eskimo,Female,1,Cuba,<=50K,0
63,?,Assoc-voc,6,Separated,Farming-fishing,Not-in-family,Amer-Indian-Eskimo,Male,84,China,<=50K,0
60,Federal-gov,Assoc-voc,15,Separated,Farming-fishing,Unmarried,Black,Male,69,Poland,<=50K,0
64,Self-emp-not-inc,Masters,5,Widowed,Protective-serv,Other-relative,Amer-Indian-Eskimo,Female,33,Poland,<=50K,0
77,Never-worked,Assoc-acdm,4,Separated,Other-service,Wife,Asian-Pac-Islander,Female,65,Cuba,<=50K,0
62,Self-emp-inc,1st-4th,10,Divorced,Tech-support,Unmarried,Amer-Indian-Eskimo,Male,44,Cuba,<=50K,0
35,?,HS-grad,9,Married-spouse-absent,Armed-Forces,Unmarried,Other,Female,64,Poland,<=50K,0
75,Local-gov,Masters,11,Married-AF-spouse,Armed-Forces,Not-in-family,Black,Male,9,Greece,<=50K,0
55,Private,9th,14,Widowed,Craft-repair,Other-relative,Other,Female,32,Iran,<=50K,0
52,Federal-gov,Some-college,8,Married-civ-spouse,Exec-managerial,Own-child,Asian-Pac-Islander,Female,54,Poland,<=50K,0
68,Private,Assoc-voc,12,Married-spouse-absent,Armed-Forces,Wife,Asian-Pac-Islander,Male,26,United-States,<=50K,0
32,Without-pay,11th,7,Separated,Farming-fishing,Other-relative,Amer-Indian-Eskimo,Female,62,England,<=50K,0
42,Private,Doctorate,11,Married-civ-spouse,Handlers-cleaners,Unmarried,Asian-Pac-Islander,Male,42,Japan,<=50K,0
72,Self-emp-inc,11th,15,Married-civ-spouse,Transport-moving,Other-relative,Black,Male,48,Japan,<=50K,0
54,Self-emp-inc,Doctorate,1,Married-spouse-absent,Prof-specialty,Not-in-family,Other,Female,6,Japan,<=50K,0
45,Self-emp-inc,Assoc-voc,9,Married-spouse-absent,Sales,Other-relative,Asian-Pac-Islander,Female,30,Germany,<=50K,0
27,Self-emp-inc,1st-4th,9,Married-spouse-absent,Adm-clerical,Husband,Asian-Pac-Islander,Male,23,Italy,<=50K,0
56,Self-emp-not-inc,11th,6,Widowed,Priv-house-serv,Other-relative,Black,Female,89,Canada,<=50K,0
74,Private,5th-6th,7,Widowed,Transport-moving,Wife,White,Male,25,Germany,<=50K,0
34,Never-worked,5th-6th,13,Married-AF-spouse,Sales,Other-relative,White,Female,13,Germany,<=50K,0
56,Private,Prof-school,3,Married-spouse-absent,Other-service,Own-child,Black,Female,25,South,<=50K,0
39,Self-emp-not-inc,9th,5,Married-AF-spouse,Transport-moving,Husband,Asian-Pac-Islander,Female,17,Vietnam,<=50K,0
43,Never-worked,Doctorate,7,Never-married,Exec-managerial,Wife,Black,Female,27,Cambodia,<=50K,0
79,Never-worked,10th,1,Divorced,Sales,Wife,Black,Female,11,India,<=50K,0
61,Federal-gov,HS-grad,12,Married-AF-spouse,Craft-repair,Unmarried,White,Male,6,Vietnam,<=50K,0
42,Never-worked,Assoc-voc,1,Divorced,Other-service,Not-in-family,Amer-Indian-Eskimo,Male,79,Iran,<=50K,0
34,Private,Assoc-voc,5,Separated,Handlers-cleaners,Not-in-family,Asian-Pac-Islander,Female,37,Puerto-Rico,<=50K,0
30,Self-emp-inc,Some-college,9,Never-married,Priv-house-serv,Husband,Other,Male,96,China,<=50K,0
37,Self-emp-inc,Doctorate,7,Married-civ-spouse,Craft-repair,Wife,Black,Male,88,Jamaica,<=50K,0
42,Without-pay,Preschool,1,Married-spouse-absent,Tech-support,Unmarried,White,Male,75,China,<=50K,0
21,Federal-gov,9th,13,Separated,Craft-repair,Own-child,Amer-Indian-Eskimo,Male,93,Iran,<=50K,0
27,Private,12th,13,Married-civ-spouse,Priv-house-serv,Other-relative,Asian-Pac-Islander,Male,72,South,<=50K,0
20,Private,1st-4th,15,Widowed,Machine-op-inspct,Other-relative,Black,Female,37,Poland,<=50K,0
58,Local-gov,12th,12,Divorced,Machine-op-inspct,Other-relative,White,Female,74,Puerto-Rico,<=50K,0
62,State-gov,5th-6th,5,Married-civ-spouse,Priv-house-serv,Not-in-family,Black,Female,59,England,<=50K,0
35,Private,Doctorate,15,Married-spouse-absent,Farming-fishing,Wife,Other,Male,10,India,<=50K,0
64,?,7th-8th,8,Married-spouse-absent,Craft-repair,Wife,Asian-Pac-Islander,Male,1,Mexico,<=50K,0
53,Private,Assoc-acdm,8,Married-AF-spouse,Prof-specialty,Own-child,Asian-Pac-Islander,Female,52,Germany,<=50K,0
64,Local-gov,Doctorate,12,Married-AF-spouse,Transport-moving,Not-in-family,Asian-Pac-Islander,Female,87,Jamaica,<=50K,0
39,Never-worked,Prof-school,2,Widowed,Priv-house-serv,Own-child,Asian-Pac-Islander,Male,18,United-States,<=50K,0
51,Self-emp-not-inc,Bachelors,7,Divorced,Transport-moving,Wife,White,Male,87,Vietnam,<=50K,0
64,Self-emp-not-inc,Bachelors,10,Married-spouse-absent,Transport-moving,Other-relative,Other,Male,5,South,<=50K,0
25,?,7th-8th,5,Never-married,Handlers-cleaners,Not-in-family,Black,Male,95,England,<=50K,0
57,?,Doctorate,9,Separated,Tech-support,Not-in-family,White,Male,84,China,<=50K,0
66,Without-pay,HS-grad,3,Divorced,Handlers-cleaners,Not-in-family,Amer-Indian-Eskimo,Male,93,India,<=50K,0
61,Self-emp-not-inc,Bachelors,1,Divorced,Priv-house-serv,Unmarried,Asian-Pac-Islander,Female,48,Germany,<=50K,0
36,Never-worked,Masters,13,Married-civ-spouse,Transport-moving,Unmarried,Asian-Pac-Islander,Female,33,Philippines,<=50K,0
59,Self-emp-not-inc,12th,4,Divorced,Machine-op-inspct,Other-relative,Black,Female,57,Japan,<=50K,0
58,State-gov,1st-4th,7,Widowed,Adm-clerical,Unmarried,Asian-Pac-Islander,Female,96,China,<=50K,0
54,Self-emp-not-inc,11th,1,Separated,Armed-Forces,Not-in-family,Asian-Pac-Islander,Male,25,Cambodia,<=50K,0
23,Self-emp-inc,Assoc-acdm,2,Never-married,Machine-op-inspct,Unmarried,Black,Male,44,India,<=50K,0
69,Without-pay,Doctorate,14,Married-civ-spouse,Other-service,Unmarried,Other,Female,91,Poland,<=50K,0
43,Local-gov,Masters,5,Separated,Machine-op-inspct,Husband,White,Male,87,Canada,<=50K,0
51,?,10th,9,Married-AF-spouse,Other-service,Not-in-family,Other,Female,66,Germany,<=50K,0
76,State-gov,10th,14,Divorced,Prof-specialty,Unmarried,Black,Female,68,Poland,<=50K,0
73,?,Masters,1,Widowed,Sales,Other-relative,Asian-Pac-Islander,Female,25,Italy,<=50K,0
76,Without-pay,9th,12,Married-spouse-absent,Handlers-cleaners,Unmarried,Asian-Pac-Islander,Female,45,England,<=50K,0
62,Private,10th,4,Married-AF-spouse,Machine-op-inspct,Unmarried,Other,Female,23,Jamaica,<=50K,0
23,State-gov,12th,12,Married-spouse-absent,Farming-fishing,Not-in-family,Amer-Indian-Eskimo,Male,41,Italy,<=50K,0
54,Federal-gov,Some-college,14,Separated,Prof-specialty,Unmarried,White,Male,87,Puerto-Rico,<=50K,0
74,State-gov,9th,3,Never-married,Farming-fishing,Husband,Asian-Pac-Islander,Female,33,South,<=50K,0
50,Without-pay,Doctorate,14,Married-spouse-absent,Sales,Husband,Black,Female,28,China,<=50K,0
70,Local-gov,10th,5,Widowed,Machine-op-inspct,Unmarried,Other,Male,8,United-States,<=50K,0
39,State-gov,Preschool,5,Separated,Handlers-cleaners,Not-in-family,White,Female,97,South,<=50K,0
